,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
67,0.0,0.0,447715,0,0,-1,1,0,3,0.0,0.0,0,Aaron,0.0,496,False,Joined Cheltenham Town on loan until the end of the season - Expected back 01 Jul,2022-01-11T12:30:16.624831Z,44,447715.jpg,0.0,Ramsey,0.2,False,,u,2,7,0,25784,0,30621,180,0.0,0.0,Ramsey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,587,221,581,222,556,217,590,222,,,,,,
68,0.0,0.0,481624,0,0,0,0,0,3,0.0,0.0,0,Jaden,0.0,497,False,Joined Stoke City on loan until the end of the season - Expected back 01 Jul,2022-01-21T13:30:20.197682Z,50,481624.jpg,1.0,Philogene-Bidace,0.0,False,,u,2,7,1,1105,0,2484,9,0.0,0.2,Philogene-Bidace,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,688,281,687,282,680,282,688,281,,,,,,
69,100.0,100.0,478912,0,0,0,0,0,3,0.7,1.2,0,Carney,0.7,526,False,,2021-09-10T10:30:14.999868Z,45,478912.jpg,1.4,Chukwuemeka,0.1,False,,a,2,7,13,7109,118,7158,83,0.2,2.9,Chukwuemeka,186,0,1,0,3,0,0,0,0,0,0,0,39,37.0,29.2,47.0,11.5,412,176,355,179,317,162,394,172,,,,,,
70,0.0,0.0,433979,0,0,0,0,0,4,0.0,0.0,0,Cameron,0.0,568,False,Joined Preston on loan until the end of the season - Expected back 01 Jul,2022-01-24T22:30:12.618160Z,45,433979.jpg,1.0,Archer,1.0,False,,u,2,7,3,271066,0,209041,1864,0.0,0.7,Archer,24,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.8,18.0,1.6,637,73,452,63,376,56,473,60,,,,,,
71,,,248164,0,0,0,0,0,1,0.0,0.5,0,Viljami,0.0,596,False,,,40,248164.jpg,0.0,Sinisalo,0.1,False,,a,2,7,0,7840,66,5429,54,0.0,0.0,Sinisalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,532,61,520,40,481,27,536,61,,,,,,
72,,,515597,0,0,0,0,0,2,0.0,0.5,0,Lamare,0.0,610,False,,,40,515597.jpg,0.0,Bogarde,0.1,False,,a,2,7,0,10757,49,8165,89,0.0,0.0,Bogarde,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,563,219,551,219,514,210,567,219,,,,,,
73,,,490094,0,0,0,0,0,3,0.0,0.5,0,Tim,0.0,638,False,,,45,490094.jpg,0.0,Iroegbunam,0.0,False,,a,2,7,0,286,17,177,7,0.0,0.0,Iroegbunam,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,657,262,653,263,637,261,657,262,,,,,,
74,0.0,0.0,462381,0,0,0,0,0,1,0.0,0.0,0,Filip,0.0,650,False,Season long loan to Marschall,2022-02-09T11:09:25.609893Z,40,462381.jpg,0.0,Marschall,0.0,False,,u,2,7,0,933,0,595,21,0.0,0.0,Marschall,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,545,65,533,44,495,31,549,65,,,,,,
75,,,536110,0,0,0,0,0,2,0.0,0.5,0,Josh,0.0,670,False,,,40,536110.jpg,0.0,Feeney,0.0,False,,a,2,7,0,416,25,184,20,0.0,0.0,Feeney,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,565,220,553,220,516,211,569,220,,,,,,
76,,,84583,0,0,3,-3,1,3,6.7,7.2,2,Philippe,6.7,681,False,,,73,84583.jpg,5.8,Coutinho Correia,19.2,False,,a,2,7,29,1945317,44609,220398,31353,0.9,4.0,Coutinho,352,2,2,1,5,0,0,0,0,0,0,3,91,122.8,86.8,121.0,33.1,316,132,242,140,210,115,289,134,3.0,,2.0,,,
77,,,465390,0,0,0,0,0,2,0.0,0.5,0,Kaine,0.0,684,False,,,40,465390.jpg,0.0,Hayden,0.0,False,,a,2,7,0,457,40,171,22,0.0,0.0,Hayden,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,548,206,536,206,498,196,552,206,,,,,,
78,,,111782,0,0,0,0,0,1,0.0,0.5,0,Robin,0.0,691,False,,,40,111782.jpg,0.0,Olsen,0.0,False,,a,2,7,0,1475,100,404,35,0.0,0.0,Olsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,516,52,504,31,465,18,520,52,,,,,,
79,,,487835,0,0,0,0,0,3,0.0,0.5,0,Benjamin,0.0,703,False,,,45,487835.jpg,0.0,Chrisene,0.0,False,,a,2,7,0,150,23,45,9,0.0,0.0,Chrisene,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,655,260,651,261,635,259,655,260,,,,,,
80,,,61810,0,0,0,0,0,2,2.2,1.7,0,Pontus,2.7,76,False,,,45,61810.jpg,2.8,Jansson,6.2,False,,a,3,94,74,1314601,3501,946368,4405,0.6,16.4,Jansson,2331,1,3,5,42,0,0,0,5,0,0,7,406,494.8,42.6,260.0,80.1,38,12,317,106,112,12,117,23,,,,,,
81,100.0,100.0,128295,0,0,0,0,0,3,3.5,3.0,7,Christian,4.0,77,False,,2021-12-27T01:30:11.247407Z,50,128295.jpg,2.6,Nørgaard,0.6,False,,a,3,94,66,189185,1507,191037,417,0.8,13.2,Nørgaard,2216,2,2,5,41,0,0,0,6,0,0,1,336,475.6,259.5,347.0,108.7,42,17,96,63,74,42,47,33,,,,,,
82,75.0,75.0,144485,0,0,0,0,1,4,-0.4,-0.8,0,Ivan,0.0,78,False,Lack of match fitness - 75% chance of playing,2022-02-10T01:00:14.772875Z,65,144485.jpg,3.7,Toney,8.7,False,,d,3,94,77,2367982,856,3914572,16308,0.0,11.8,Toney,1890,6,2,4,35,0,0,0,5,0,0,10,268,397.6,326.3,747.0,147.0,78,6,68,7,11,5,24,6,,,,,1.0,
83,75.0,25.0,154138,0,0,-4,4,0,3,-0.4,-0.2,0,Tariqe,0.0,79,False,Lack of match fitness - 75% chance of playing,2021-11-30T17:30:16.450591Z,51,154138.jpg,0.0,Fosu-Henry,0.0,False,,d,3,94,0,2143,10,8765,25,0.0,0.0,Fosu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,690,283,689,284,682,284,690,283,,,,,,
84,100.0,100.0,154561,0,0,-2,2,1,1,4.2,3.7,2,David,4.7,80,False,,2021-10-26T22:00:11.833421Z,43,154561.jpg,4.0,Raya Martin,3.3,False,,a,3,94,48,947914,4236,996052,1099,1.1,11.2,Raya,1080,0,0,4,13,0,0,0,0,0,35,4,238,278.8,0.0,0.0,27.7,170,21,562,55,529,43,318,22,,,,,,
85,100.0,100.0,174932,0,0,0,0,1,3,1.5,1.0,2,Sergi,2.0,81,False,,2022-01-12T00:00:19.620196Z,55,174932.jpg,2.8,Canós,1.2,False,,a,3,94,69,413567,690,435019,742,0.4,12.5,Canós,1874,2,3,6,35,1,0,0,6,0,0,5,232,322.4,221.3,361.0,90.5,130,48,123,80,71,41,89,53,5.0,,5.0,,,
86,100.0,100.0,183656,0,0,-2,2,0,3,0.8,0.3,2,Pelenda Joshua,1.3,82,False,,2021-08-09T06:00:12.543954Z,53,183656.jpg,1.3,Dasilva,0.0,False,,a,3,94,4,843,37,1931,13,0.2,0.8,Dasilva,124,0,0,0,2,0,0,0,0,0,0,0,16,17.6,22.2,4.0,4.4,442,187,364,184,416,199,438,193,,,,,4.0,
87,100.0,100.0,194010,0,0,0,0,1,2,2.2,1.7,1,Rico,2.7,83,False,,2022-01-14T14:30:11.680538Z,45,194010.jpg,3.0,Henry,0.9,False,,a,3,94,65,248490,947,245111,500,0.6,14.4,Henry,1743,2,0,5,28,0,0,0,2,0,0,3,260,280.0,156.9,152.0,59.1,168,69,171,41,182,38,182,52,,,,,,
88,100.0,100.0,204580,0,0,0,0,1,3,0.8,0.3,1,Vitaly,1.3,84,False,,2022-02-10T01:00:14.804449Z,50,204580.jpg,2.8,Janelt,0.1,False,,a,3,94,55,36332,52,35885,79,0.3,11.0,Janelt,1453,2,0,6,26,0,0,0,2,0,0,5,214,301.6,241.0,244.0,78.7,148,54,109,73,121,67,123,71,4.0,,,,,
89,,,205836,0,0,-2,2,0,3,0.8,0.3,1,Saman,1.3,85,False,,,53,205836.jpg,1.7,Ghoddos,0.0,False,,a,3,94,26,3062,10,5593,27,0.2,4.9,Ghoddos,423,1,2,0,4,0,0,0,2,0,0,0,105,115.6,94.0,115.0,32.6,327,139,233,137,215,117,292,135,3.0,,4.0,,,
90,75.0,100.0,207283,0,0,-1,1,0,3,1.1,1.0,1,Mathias,2.0,86,False,Knock - 75% chance of playing,2022-02-19T20:00:13.551577Z,49,207283.jpg,1.9,Jensen,0.0,False,,d,3,94,37,13333,12,13756,99,0.4,7.6,Jensen,1066,0,1,1,22,0,0,0,0,0,0,2,177,193.0,411.5,104.0,70.9,244,98,40,29,234,127,149,79,1.0,,,,,
91,0.0,0.0,213687,0,0,-1,1,0,2,0.0,0.0,0,Charlie,0.0,87,False,Joined Sheffield United on loan until the end of the season - Expected back 01 Jul,2021-12-22T23:30:17.959237Z,39,213687.jpg,1.7,Goode,1.3,False,,u,3,94,10,341735,0,356962,1239,0.0,2.6,Goode,448,0,0,1,6,0,0,0,3,0,0,0,64,54.8,82.7,24.0,16.0,385,149,251,68,358,130,372,136,,,,,,
92,0.0,0.0,216620,0,0,-2,2,0,4,0.0,0.0,0,Marcus,0.0,88,False,Joined Hull City on loan until the end of the season - Expected back 01 Jul,2022-01-31T23:30:19.239414Z,53,216620.jpg,1.6,Forss,0.1,False,,u,3,94,11,25518,0,34149,157,0.0,2.1,Forss,203,0,1,0,4,0,0,0,0,0,0,0,35,20.8,12.5,55.0,8.7,432,52,398,54,310,52,413,52,,,,,,
93,100.0,100.0,226956,-1,1,-3,3,1,2,-0.2,-0.7,0,Mads,0.3,89,False,,2021-12-27T17:30:14.481372Z,42,226956.jpg,2.0,Roerslev Rasmussen,0.1,False,,a,3,94,28,13801,41,13469,213,0.1,6.7,Roerslev,901,1,1,0,22,0,0,0,0,0,0,3,117,164.2,77.0,71.0,31.3,269,103,265,75,281,86,298,99,,,,,,
94,100.0,100.0,228044,0,0,-2,2,0,2,-0.5,-1.0,0,Mads,0.0,90,False,,2021-08-25T08:00:07.948174Z,43,228044.jpg,1.2,Bech Sørensen,0.0,False,,a,3,94,6,2241,19,9166,34,0.0,1.4,Sørensen,379,0,0,0,7,0,0,0,1,0,0,0,55,56.6,41.9,22.0,12.1,382,146,318,107,364,134,389,144,,,,,,
95,100.0,100.0,231065,0,0,0,0,1,2,2.5,2.0,1,Ethan,3.0,91,False,,2021-12-11T13:00:10.514460Z,45,231065.jpg,2.8,Pinnock,3.3,False,,a,3,94,70,822770,1559,756194,1433,0.7,15.6,Pinnock,2134,1,1,5,37,0,0,0,0,0,0,5,413,534.4,139.1,327.0,100.0,25,5,184,44,81,3,67,8,,,,,,
96,0.0,0.0,235448,0,0,0,0,0,1,0.0,0.0,0,Ellery,0.0,92,False,Season long loan to Burton Albion,2021-07-08T07:34:45.360782Z,40,235448.jpg,0.0,Balcombe,0.0,False,,u,3,94,0,0,0,731,2,0.0,0.0,Balcombe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,529,59,517,38,478,25,533,59,,,,,,
97,0.0,0.0,420922,0,0,-1,1,0,3,0.0,0.0,0,Jan,0.0,93,False,Transferred to Viborg,2022-01-13T08:59:29.431624Z,44,420922.jpg,0.0,Zamburek,0.6,False,,u,3,94,0,68354,0,92036,468,0.0,0.0,Zamburek,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,585,219,580,221,554,215,588,220,,,,,,
98,0.0,0.0,434024,0,0,-1,1,0,1,0.0,0.0,0,Patrik,0.0,94,False,Transferred to Viking Fotballklubb,2022-01-31T15:30:11.481244Z,39,434024.jpg,0.0,Gunnarsson,1.4,False,,u,3,94,0,158906,0,151596,1145,0.0,0.0,Gunnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,506,47,491,23,452,10,510,47,,,,,,
99,0.0,0.0,434662,0,0,-1,1,0,4,0.0,0.0,0,Halil,0.0,95,False,Season-long loan to Galatasaray,2021-09-03T10:39:05.211891Z,54,434662.jpg,0.0,Dervişoğlu,0.0,False,,u,3,94,0,1259,0,4365,2,0.0,0.0,Dervişoğlu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,695,88,692,88,691,88,695,88,,,,,,
100,100.0,100.0,446008,0,0,-3,3,0,3,1.5,1.0,2,Bryan,2.0,96,False,,2022-02-05T20:30:16.333805Z,52,446008.jpg,3.2,Mbeumo,1.1,False,,a,3,94,73,647838,3039,655536,1467,0.4,14.0,Mbeumo,1869,3,3,5,33,0,0,0,2,0,0,3,190,269.0,346.9,488.0,109.8,179,67,61,43,46,26,45,31,2.0,,1.0,,2.0,
101,0.0,0.0,481405,0,0,-1,1,0,3,0.0,0.0,0,Mads,0.0,97,False,Joined FC Nordsjælland on loan until the end of the season - Expected back 01 Jul,2022-01-31T13:00:12.379514Z,44,481405.jpg,1.0,Bidstrup,0.1,False,,u,3,94,4,7635,0,10799,67,0.0,0.9,Bidstrup,36,0,0,0,0,0,0,0,0,0,0,0,11,6.6,0.7,0.0,0.8,464,197,453,207,564,224,481,208,,,,,,
102,100.0,100.0,428580,0,0,-1,1,0,3,0.2,-0.3,0,Frank,0.7,479,False,,2022-01-01T17:00:19.568871Z,49,428580.jpg,1.8,Onyeka,0.1,False,,a,3,94,33,13296,15,16348,46,0.1,6.7,Onyeka,1008,0,2,3,18,0,0,0,4,0,0,0,112,93.0,73.2,174.0,33.7,349,146,269,154,167,90,284,131,,,,,,
103,100.0,100.0,191866,0,0,-1,1,0,2,3.5,3.0,5,Kristoffer,4.0,483,False,,2021-10-30T17:30:16.530438Z,44,191866.jpg,2.8,Ajer,0.5,False,,a,3,94,37,93478,885,116254,160,0.9,8.4,Ajer,1105,0,1,4,19,0,0,0,2,0,0,2,195,204.0,53.1,82.0,34.0,237,93,286,85,266,79,283,92,,,,,,
104,0.0,0.0,232247,0,0,-1,1,0,2,0.0,0.0,0,Dominic,0.0,498,False,Joined Ipswich Town on loan until the end of the season - Expected back 01 Jul,2022-01-27T23:00:14.318228Z,44,232247.jpg,1.5,Thompson,0.0,False,,u,3,94,3,2586,0,5031,33,0.0,0.7,Thompson,146,0,0,0,3,0,0,0,0,0,0,0,12,15.8,1.2,6.0,2.3,444,169,440,166,410,153,458,168,,,,,,
105,100.0,100.0,432160,0,0,-1,1,0,3,0.2,-0.3,1,Shandon,0.7,499,False,,2021-10-03T23:00:17.188231Z,49,432160.jpg,1.7,Baptiste,0.0,False,,a,3,94,32,8650,17,9316,44,0.1,6.5,Baptiste,836,1,0,2,14,0,0,0,0,1,0,2,108,124.0,97.1,125.0,34.4,312,129,228,134,203,109,282,130,,,,,,
106,100.0,100.0,216646,0,0,-2,2,0,3,1.5,1.0,2,Yoane,2.0,524,False,,2022-02-05T20:30:17.532952Z,58,216646.jpg,2.3,Wissa,0.1,False,,a,3,94,42,17289,102,19078,123,0.3,7.2,Wissa,675,3,0,1,12,0,0,0,0,0,0,3,119,156.6,44.6,197.0,39.1,283,117,315,165,153,83,259,119,,,,,,
107,,,240796,0,0,0,0,0,1,-0.5,-1.0,0,Álvaro,0.0,556,False,,,45,240796.jpg,2.6,Fernández,0.7,False,,a,3,94,31,161375,133,113924,1154,0.0,6.9,Fernández,1080,0,0,1,24,1,0,0,0,0,49,2,218,353.2,0.0,0.0,35.2,109,17,625,73,608,64,280,17,,,,,,
108,,,450550,0,0,-1,1,0,2,-0.5,-1.0,0,Finley,0.0,569,False,,,39,450550.jpg,1.0,Stevens,0.3,False,,a,3,94,1,39060,268,27448,254,0.0,0.3,Stevens,14,0,0,0,0,0,0,0,0,0,0,0,4,8.6,10.3,2.0,2.1,460,173,410,152,419,158,459,169,,,,,,
109,75.0,25.0,48760,0,0,0,0,0,2,-0.4,-0.2,0,Mathias,0.0,594,False,Lack of match fitness - 75% chance of playing,2021-11-06T19:30:13.752270Z,45,48760.jpg,1.7,Jorgensen,0.0,False,,d,3,94,12,10649,6,10691,21,0.0,2.7,Zanka,426,1,0,0,10,0,0,0,2,0,0,0,57,96.4,44.6,55.0,19.6,345,134,313,105,308,98,354,122,,,,,,
110,,,220695,0,0,0,0,0,3,-0.5,-1.0,0,Paris,0.0,614,False,,,45,220695.jpg,0.0,Maghoma,0.0,False,,a,3,94,0,1778,22,1440,29,0.0,0.0,Maghoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,620,237,616,238,598,235,622,238,,,,,,
111,,,503300,0,0,0,0,0,1,-0.5,-1.0,0,Matthew,0.0,619,False,,,40,503300.jpg,0.0,Cox,0.1,False,,a,3,94,0,141548,69,137491,119,0.0,0.0,Cox,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,560,67,548,46,511,33,564,67,,,,,,
112,,,461558,0,0,0,0,0,3,-0.5,-1.0,0,Maxwell,0.0,628,False,,,45,461558.jpg,0.0,Haygarth,0.0,False,,a,3,94,0,462,8,352,13,0.0,0.0,Haygarth,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,647,254,643,255,628,253,648,254,,,,,,
113,,,460029,0,0,0,0,0,4,-0.5,-1.0,0,Nathan,0.0,640,False,,,45,460029.jpg,0.0,Young-Coombes,0.4,False,,a,3,94,0,83933,1673,54231,1277,0.0,0.0,Young-Coombes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,645,77,640,80,626,78,646,78,,,,,,
114,,,450539,0,0,0,0,0,3,-0.5,-1.0,0,Myles,0.0,662,False,,,45,450539.jpg,0.0,Peart-Harris,0.0,False,,a,3,94,0,429,14,255,21,0.0,0.0,Peart-Harris,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,643,251,638,251,624,250,644,251,,,,,,
115,,,57513,0,0,0,0,0,1,-0.5,-1.0,0,Jonas,0.0,673,False,,,45,57513.jpg,1.0,Lössl,0.0,False,,a,3,94,2,960,30,526,23,0.0,0.4,Lössl,180,0,0,0,5,0,0,0,0,0,2,0,21,15.4,0.0,0.0,1.6,445,36,592,67,571,58,472,36,,,,,,
116,75.0,0.0,80607,0,0,0,0,0,3,-0.4,0.0,0,Christian,0.0,699,False,Lack of match fitness - 75% chance of playing,2022-02-08T14:00:16.270820Z,55,80607.jpg,0.0,Eriksen,0.1,False,,d,3,94,0,16611,491,9631,526,0.0,0.0,Eriksen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,697,286,694,286,693,286,697,286,,,,,,
117,100.0,100.0,39155,0,0,-2,2,0,3,1.3,1.8,1,Adam,1.3,53,False,,2022-01-17T16:00:18.271690Z,53,39155.jpg,2.0,Lallana,0.2,False,,a,4,36,40,24574,85,36501,134,0.2,7.5,Lallana,1508,0,1,6,18,0,0,0,4,0,0,0,229,201.2,160.0,167.0,53.0,241,96,169,102,173,95,215,102,,,,,,
118,100.0,100.0,49262,0,0,0,0,0,1,0.0,0.5,0,Jason,0.0,54,False,,2022-01-19T01:00:13.663777Z,40,49262.jpg,2.0,Steele,2.0,False,,a,4,36,2,342752,174,376128,1228,0.0,0.5,Steele,90,0,0,0,2,0,0,0,0,0,3,0,17,28.8,0.0,0.0,2.9,426,33,501,28,462,15,451,33,,,,,,
119,100.0,100.0,60307,0,0,-3,3,0,3,1.3,1.8,0,Pascal,1.3,55,False,,2021-09-11T17:30:15.909181Z,57,60307.jpg,2.4,Groß,0.3,False,,a,4,36,40,175025,50,204592,190,0.2,7.0,Groß,1170,0,2,5,13,0,0,1,0,0,0,1,213,238.8,548.5,195.0,98.3,203,78,12,10,154,84,70,45,2.0,,6.0,,1.0,
120,100.0,100.0,61933,0,0,1,-1,1,2,0.3,0.8,0,Shane,0.3,56,False,,2022-01-17T16:00:18.282460Z,41,61933.jpg,2.9,Duffy,9.3,False,,a,4,36,47,2493293,2134,2182617,6573,0.1,11.5,Duffy,1254,1,1,4,15,0,0,0,6,0,0,3,259,341.2,34.4,214.0,59.0,119,47,337,116,136,21,183,53,,,,,,
121,0.0,0.0,66242,0,0,0,0,0,3,0.0,0.0,0,Davy,0.0,57,False,Transferred to PSV Eindhoven,2021-06-25T10:07:47.190365Z,45,66242.jpg,0.0,Pröpper,0.0,False,,u,4,36,0,0,0,68,0,0.0,0.0,Pröpper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,598,228,594,229,573,226,601,229,,,,,,
122,100.0,0.0,83299,0,0,-2,2,1,2,0.7,0.0,0,Lewis,0.7,59,False,,2022-02-16T00:00:14.640236Z,48,83299.jpg,3.2,Dunk,2.1,False,,a,4,36,52,302881,948,620015,1162,0.1,10.8,Dunk,1403,0,0,6,17,0,0,0,1,1,0,7,298,309.8,31.1,100.0,43.9,141,58,348,122,240,63,246,80,,,,,,
123,100.0,100.0,109345,0,0,-2,2,0,3,0.3,0.8,1,Solomon,0.3,60,False,,2021-08-28T18:30:11.548541Z,53,109345.jpg,1.7,March,0.1,False,,a,4,36,33,8330,18,13267,50,0.1,6.2,March,927,0,1,3,13,0,0,0,1,0,0,0,130,162.6,301.5,177.0,64.1,274,111,72,50,166,89,166,87,3.0,,4.0,,,
124,75.0,100.0,110735,0,0,-1,1,2,2,4.0,5.8,0,Adam,5.3,61,False,Groin Injury - 75% chance of playing,2022-02-19T20:00:13.528200Z,44,110735.jpg,3.5,Webster,0.7,False,,d,4,36,53,88698,971,70289,4162,1.2,12.0,Webster,1166,2,0,4,13,0,0,0,4,0,0,6,226,342.6,49.0,106.0,49.8,116,45,300,93,230,60,224,71,,,,,,
125,100.0,100.0,111478,0,0,-3,3,0,2,3.0,3.5,1,Joël,3.0,62,False,,2021-12-04T23:00:17.313196Z,42,111478.jpg,2.6,Veltman,1.1,False,,a,4,36,54,135014,2350,322690,1229,0.7,12.9,Veltman,1717,0,1,4,23,0,0,0,4,0,0,4,334,337.6,212.3,61.0,61.3,121,48,130,28,296,94,172,48,,,,,,
126,100.0,100.0,115382,0,0,1,-1,2,4,3.3,3.8,2,Neal,3.3,63,False,,2021-08-21T19:00:12.804729Z,66,115382.jpg,3.9,Maupay,10.3,False,,a,4,36,89,1804554,18904,1102143,19653,0.5,13.5,Maupay,1741,8,3,6,22,0,0,0,4,0,0,11,286,355.4,271.1,549.0,116.4,106,10,91,14,33,14,42,11,,,,,2.0,
127,100.0,100.0,116216,0,0,-5,5,2,3,0.7,1.2,1,Leandro,0.7,64,False,,2022-02-07T10:00:20.348261Z,60,116216.jpg,3.3,Trossard,1.8,False,,a,4,36,77,650013,1131,612150,3716,0.1,12.8,Trossard,1833,4,1,5,23,0,0,0,1,0,0,8,250,342.6,451.0,693.0,148.6,117,44,32,24,15,9,23,16,,,3.0,,5.0,
128,0.0,0.0,131897,0,0,0,0,0,1,0.0,0.0,0,Mathew,0.0,65,False,Transferred to Real Sociedad,2021-07-12T23:00:04.491624Z,45,131897.jpg,0.0,Ryan,0.0,False,,u,4,36,0,0,0,810,0,0.0,0.0,Ryan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,602,79,598,70,579,61,604,79,,,,,,
129,0.0,0.0,165210,0,0,0,0,0,3,0.0,0.0,0,Alireza,0.0,66,False,Transferred to Feyenoord,2021-07-20T17:00:05.398504Z,55,165210.jpg,0.0,Jahanbakhsh,0.0,False,,u,4,36,0,0,0,104,0,0.0,0.0,Jahanbakhsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,701,289,699,289,698,289,701,289,,,,,,
130,0.0,0.0,209362,0,0,0,0,0,2,0.0,0.0,0,Bernardo,0.0,68,False,Transferred to RB Salzburg,2021-07-08T07:33:34.790576Z,40,209362.jpg,0.0,Fernandes Da Silva Junior,0.0,False,,u,4,36,0,0,0,544,0,0.0,0.0,Bernardo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,521,190,509,190,470,179,525,190,,,,,,
131,100.0,100.0,215059,0,0,1,-1,1,1,3.0,3.5,1,Robert,3.0,69,False,,2021-11-06T21:00:12.157769Z,46,215059.jpg,3.5,Sánchez,17.8,False,,a,4,36,84,1436907,5835,1749863,8285,0.7,18.3,Sánchez,2160,0,0,7,26,0,0,0,2,1,67,8,451,556.2,30.0,0.0,58.5,15,6,352,3,649,66,188,5,,,,,,
132,100.0,100.0,227127,0,0,-1,1,0,3,1.7,2.2,2,Yves,1.7,70,False,,2022-01-01T17:00:18.661727Z,44,227127.jpg,2.1,Bissouma,5.2,False,,a,4,36,35,1137218,1558,1708067,2328,0.4,8.0,Bissouma,1416,0,1,3,20,0,0,0,6,0,0,3,238,286.6,116.8,106.0,50.9,160,58,203,121,231,124,221,106,,,5.0,,,
133,100.0,100.0,232792,0,0,0,0,1,2,4.3,4.8,1,Tariq,4.3,71,False,,2021-07-27T10:00:07.150819Z,45,232792.jpg,2.9,Lamptey,2.7,False,,a,4,36,52,384241,4737,194062,2750,1.0,11.6,Lamptey,1018,0,2,4,12,0,0,0,2,0,0,5,208,199.8,272.2,117.0,58.8,243,94,89,18,212,50,184,54,,,,,,
134,0.0,0.0,233425,0,0,-2,2,0,4,0.0,0.0,0,Aaron,0.0,72,False,Joined Middlesbrough on a season-long loan - Expected back 01 Jul,2022-01-03T09:00:17.268994Z,53,233425.jpg,1.2,Connolly,0.1,False,,u,4,36,5,19775,0,32075,79,0.0,0.9,Connolly,154,0,0,0,1,0,0,0,0,0,0,0,12,2.4,13.1,18.0,3.1,482,60,394,53,378,57,448,55,,,,,,
135,100.0,100.0,235382,0,0,-2,2,0,3,0.3,0.8,0,Steven,0.3,73,False,,2021-09-27T22:30:16.564180Z,48,235382.jpg,1.4,Alzate,0.0,False,,a,4,36,10,3254,20,5910,19,0.1,2.1,Alzate,278,0,0,0,4,0,0,0,0,0,0,0,54,58.2,34.2,21.0,11.4,381,158,338,173,367,179,395,173,,,,,,
136,100.0,100.0,243016,0,0,-2,2,1,3,1.3,1.8,2,Alexis,1.3,74,False,,2022-02-03T16:00:17.821804Z,53,243016.jpg,3.1,Mac Allister,0.8,False,,a,4,36,63,151941,668,116728,1630,0.2,11.9,Mac Allister,1045,4,2,2,15,0,0,0,2,0,0,8,262,348.0,300.0,328.0,97.3,113,43,74,51,80,48,72,47,1.0,,1.0,,4.0,
137,,,243505,0,0,0,0,0,3,2.0,2.5,1,Jakub,2.0,75,False,,,45,243505.jpg,2.2,Moder,0.8,False,,a,4,36,53,155307,902,130325,932,0.4,11.8,Moder,1557,0,3,5,20,0,0,0,1,0,0,0,204,212.8,250.3,344.0,81.1,230,89,104,68,75,43,114,67,4.0,,2.0,,,
