,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
326,,,126184,0,0,0,0,0,2,3.3,,0,Nathan,0.0,308,False,,,50,126184.jpg,3.9,Aké,0.4,False,,a,13,43,54,0,0,0,0,0.0,10.8,Aké,919,2,0,5,3,0,0,0,0,0,0,0,234,245.0,58.9,75.0,37.9,238,93,274,100,268,97,277,103,,,,,,
327,,,146941,0,0,0,0,0,2,4.0,,0,Aymeric,0.0,309,False,,,60,146941.jpg,4.8,Laporte,4.8,False,,a,13,43,160,0,0,0,0,0.0,26.7,Laporte,2830,4,2,18,24,0,0,0,5,1,0,8,714,660.0,201.0,348.0,120.7,58,20,167,45,108,15,95,20,,,,,,
328,0.0,,164484,0,0,0,0,0,1,0.0,,0,Zack,0.0,310,False,Joined Middlesbrough on loan - Expected back 01 Jul,2022-07-19T23:00:04.232428Z,40,164484.jpg,7.0,Steffen,0.2,False,,u,13,43,7,0,0,0,0,0.0,1.8,Steffen,90,0,0,1,0,0,0,0,0,0,2,1,29,23.0,0.0,0.0,2.3,357,31,380,26,362,14,370,31,,,,,,
329,,,165809,0,0,0,0,0,3,3.4,,0,Bernardo,0.0,311,False,,,70,165809.jpg,4.4,Veiga de Carvalho e Silva,8.0,False,,a,13,43,155,0,0,0,0,0.0,22.1,Bernardo,2856,8,8,16,23,0,0,0,6,0,0,15,663,739.4,876.1,958.0,257.9,34,14,12,10,19,10,14,9,,,,,,
330,,,171314,0,0,0,0,0,2,4.0,,0,Rúben,0.0,312,False,,,60,171314.jpg,4.9,Gato Alves Dias,10.5,False,,a,13,43,141,0,0,0,0,0.0,23.5,Dias,2401,2,5,14,18,0,0,0,5,0,0,12,622,581.2,225.2,268.0,107.6,86,34,157,41,144,29,125,30,,,,,,
331,,,209244,0,0,0,0,0,3,3.7,,0,Phil,0.0,314,False,,,80,209244.jpg,4.9,Foden,6.7,False,,a,13,43,137,0,0,0,0,0.0,17.1,Foden,2125,9,6,13,16,0,0,0,1,0,0,11,483,580.8,716.4,954.0,225.5,87,29,20,15,20,11,24,16,3.0,,,,,
332,,,220566,0,0,0,0,0,3,3.1,,0,Rodrigo,0.0,315,False,,,60,220566.jpg,3.8,Hernandez,2.4,False,,a,13,43,127,0,0,0,0,0.0,21.2,Rodri,2884,7,2,17,22,0,0,0,5,0,0,9,618,758.2,541.4,444.0,174.8,29,13,47,34,82,47,44,30,,,,,,
333,,,244851,0,0,0,0,0,3,2.0,,0,Cole,0.0,316,False,,,45,244851.jpg,2.2,Palmer,0.2,False,,a,13,43,9,0,0,0,0,0.0,2.0,Palmer,121,0,1,1,0,0,0,0,0,0,0,0,29,11.0,30.8,60.0,10.2,370,159,304,152,282,141,335,150,,,,,,
334,,,432714,0,0,0,0,0,3,2.0,,0,James,0.0,317,False,,,45,432714.jpg,1.0,McAtee,0.0,False,,a,13,43,2,0,0,0,0,0.0,0.4,McAtee,18,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.2,0.0,0.0,451,179,365,170,439,179,454,180,,,,,,
335,,,223094,0,0,0,0,0,4,5.0,,0,Erling,0.0,318,False,,,115,223094.jpg,0.0,Håland,58.7,False,,a,13,43,0,0,0,0,0,0.0,0.0,Haaland,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,527,57,527,57,527,57,527,57,,,,,,
336,,,461358,0,0,0,0,0,4,3.0,,0,Julián,0.0,319,False,,,65,461358.jpg,0.0,Álvarez,1.3,False,,a,13,43,0,0,0,0,0,0.0,0.0,Álvarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,525,55,525,55,525,55,525,55,,,,,,
337,,,439510,0,0,0,0,0,2,2.0,,0,Luke,0.0,320,False,,,40,439510.jpg,0.0,Mbete-Tabu,0.1,False,,a,13,43,0,0,0,0,0,0.0,0.0,Mbete,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,405,154,397,154,381,154,408,154,,,,,,
338,,,447880,0,0,0,0,0,2,2.0,,0,Josh,0.0,322,False,,,40,447880.jpg,0.0,Wilson-Esbrand,0.6,False,,a,13,43,0,0,0,0,0,0.0,0.0,Wilson-Esbrand,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,408,156,400,156,384,156,411,156,,,,,,
339,,,463034,0,0,0,0,0,4,2.0,,0,Liam,0.0,323,False,,,45,463034.jpg,1.0,Delap,0.7,False,,a,13,43,1,0,0,0,0,0.0,0.2,Delap,8,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,2.0,0.1,463,44,459,43,342,39,384,39,,,,,,
340,,,88248,0,0,0,0,0,1,2.0,,0,Stefan,0.0,324,False,,,40,88248.jpg,0.0,Ortega Moreno,0.7,False,,a,13,43,0,0,0,0,0,0.0,0.0,Ortega,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,388,37,374,22,355,10,390,37,,,,,,
341,,,155405,0,0,0,0,0,3,2.5,,0,Kalvin,0.0,325,False,,,50,155405.jpg,1.9,Phillips,0.8,False,,a,13,43,39,0,0,0,0,0.0,7.8,Phillips,1594,0,1,3,25,0,0,0,4,0,0,1,209,270.8,151.0,99.0,52.4,223,94,199,117,250,129,257,115,,,,,,
342,,,17601,0,0,0,0,0,1,2.0,,0,Scott,0.0,502,False,,,40,17601.jpg,0.0,Carson,0.2,False,,a,13,43,0,0,0,0,0,0.0,0.0,Carson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,385,34,366,14,345,1,387,34,,,,,,
343,,,14937,0,0,0,0,0,4,4.1,,0,Cristiano Ronaldo,0.0,326,False,,,105,14937.jpg,5.3,dos Santos Aveiro,4.3,False,,a,14,1,159,0,0,0,0,0.0,15.1,Ronaldo,2454,18,3,8,41,0,0,0,8,0,0,29,608,800.4,421.9,1535.0,274.6,21,2,83,9,3,2,9,2,,,1.0,,1.0,
344,,,51940,0,0,0,0,0,1,3.6,,0,David,0.0,327,False,,,50,51940.jpg,3.5,De Gea Quintana,7.0,False,,a,14,1,132,0,0,0,0,0.0,26.4,De Gea,3420,0,0,8,57,0,2,0,0,0,127,7,667,965.8,0.3,0.0,96.1,8,3,364,13,464,44,150,4,,,,,,
345,,,76359,0,0,0,0,0,2,1.5,,0,Phil,0.0,328,False,,,40,76359.jpg,1.0,Jones,0.4,False,,a,14,1,4,0,0,0,0,0.0,1.0,Jones,161,0,0,0,3,0,0,0,0,0,0,0,41,53.0,1.6,0.0,5.5,335,132,353,139,354,140,354,137,,,,,,
346,,,90152,0,0,0,0,0,2,2.8,,0,Raphaël,0.0,329,False,,,50,90152.jpg,3.4,Varane,2.1,False,,a,14,1,75,0,0,0,0,0.0,15.0,Varane,1829,1,1,5,22,0,0,0,0,0,0,9,378,402.4,60.0,119.0,58.5,161,69,273,99,234,79,238,87,,,,,,
347,,,95658,0,0,0,0,0,2,2.8,,0,Harry,0.0,330,False,,,50,95658.jpg,2.3,Maguire,0.8,False,,a,14,1,69,0,0,0,0,0.0,13.8,Maguire,2513,1,0,7,43,1,0,0,7,1,0,4,451,571.0,77.2,316.0,96.5,90,35,256,86,119,20,146,40,,,,,,
348,,,101582,0,0,0,0,0,3,2.5,,0,Frederico,0.0,331,False,,,55,101582.jpg,3.3,Rodrigues de Paula Santos,1.1,False,,a,14,1,93,0,0,0,0,0.0,16.9,Fred,2026,4,5,7,31,1,0,0,5,0,0,8,426,587.4,409.1,201.0,119.8,83,28,87,62,180,98,97,60,,,,,,
349,,,106760,0,0,0,0,0,2,2.8,,0,Luke,0.0,332,False,,,50,106760.jpg,2.3,Shaw,1.0,False,,a,14,1,46,0,0,0,0,0.0,9.2,Shaw,1600,0,3,3,24,0,0,0,8,0,0,3,276,292.0,586.1,54.0,93.3,210,84,41,9,288,111,157,46,3.0,,,,,
350,,,141746,0,0,0,0,0,3,3.7,,0,Bruno,0.0,333,False,,,100,141746.jpg,4.2,Borges Fernandes,3.6,False,,a,14,1,151,0,0,0,0,0.0,15.1,Fernandes,3110,10,7,8,54,0,0,2,10,0,0,15,626,906.6,1291.9,910.0,311.2,11,5,2,1,24,14,5,4,1.0,,2.0,,2.0,
351,,,152590,0,0,0,0,0,2,2.8,,0,Alex,0.0,334,False,,,50,152590.jpg,3.2,Telles,0.3,False,,a,14,1,67,0,0,0,0,0.0,13.4,Telles,1658,0,4,5,26,0,0,0,1,0,0,6,345,399.6,455.6,103.0,95.9,162,70,72,13,246,87,151,43,2.0,,3.0,,,
352,,,176297,0,0,0,0,0,3,2.8,,0,Marcus,0.0,335,False,,,65,176297.jpg,2.5,Rashford,13.2,False,,a,14,1,63,0,0,0,0,0.0,9.7,Rashford,1224,4,2,2,28,0,0,0,2,0,0,0,171,233.8,155.4,406.0,79.4,243,103,194,115,95,55,189,94,,,,,3.0,
353,,,180184,0,0,0,0,0,3,2.5,,0,Donny,0.0,336,False,,,55,180184.jpg,2.1,van de Beek,1.0,False,,a,14,1,31,0,0,0,0,0.0,5.6,Van de Beek,550,2,0,2,14,0,0,0,1,0,0,1,119,156.8,77.6,118.0,35.3,289,122,255,139,236,124,283,128,,,,,,
354,,,184667,0,0,0,0,0,2,2.3,,0,Victor,0.0,337,False,,,45,184667.jpg,2.4,Lindelöf,0.3,False,,a,14,1,66,0,0,0,0,0.0,14.7,Lindelöf,2353,0,2,6,47,0,0,0,4,0,0,4,471,449.0,76.3,66.0,59.3,136,54,257,87,274,101,235,84,,,,,,
355,,,195851,0,0,0,0,0,3,2.0,,0,Scott,0.0,338,False,,,50,195851.jpg,2.3,McTominay,0.3,False,,a,14,1,68,0,0,0,0,0.0,13.6,McTominay,2386,1,2,8,37,0,0,0,9,0,0,2,346,478.4,325.1,297.0,110.1,118,47,116,78,128,74,118,69,,,,,,
356,,,197365,0,0,0,0,0,2,1.5,,0,Eric,0.0,339,False,,,40,197365.jpg,0.5,Bailly,1.9,False,,a,14,1,2,0,0,0,0,0.0,0.5,Bailly,216,0,0,0,4,1,0,0,1,0,0,0,22,36.0,1.0,0.0,3.7,349,136,356,142,365,145,361,138,,,,,,
357,,,209243,0,0,0,0,0,3,3.0,,0,Jadon,0.0,340,False,,,75,209243.jpg,3.1,Sancho,11.9,False,,a,14,1,91,0,0,0,0,0.0,12.1,Sancho,1894,3,4,6,28,0,0,0,0,0,0,9,362,363.2,596.7,549.0,150.9,180,69,39,29,59,35,60,39,,,,,,
358,,,214590,0,0,0,0,0,2,2.3,,0,Aaron,0.0,341,False,,,45,214590.jpg,2.0,Wan-Bissaka,0.4,False,,a,14,1,41,0,0,0,0,0.0,9.1,Wan-Bissaka,1793,0,0,3,35,0,0,0,2,0,0,3,329,371.8,237.0,123.0,73.3,174,75,151,38,226,74,206,70,,,,,,
359,,,216051,0,0,0,0,0,2,2.3,,0,Diogo,0.0,342,False,,,45,216051.jpg,2.2,Dalot Teixeira,4.0,False,,a,14,1,54,0,0,0,0,0.0,12.0,Dalot,1797,0,0,5,29,0,0,0,4,0,0,5,382,411.0,286.1,126.0,82.2,156,66,125,31,224,73,179,53,,,,,,
360,,,232937,0,0,0,0,0,2,1.5,,0,Brandon,0.0,343,False,,,40,232937.jpg,1.4,Williams,2.7,False,,a,14,1,36,0,0,0,0,0.0,9.0,B.Williams,2119,0,1,2,52,0,0,0,8,0,0,4,346,371.0,289.3,80.0,74.5,175,76,122,29,264,95,202,66,,,,,,
361,,,449434,0,0,0,0,0,3,2.0,,0,Anthony,0.0,344,False,,,50,449434.jpg,2.8,Elanga,1.6,False,,a,14,1,59,0,0,0,0,0.0,11.8,Elanga,1208,2,3,4,17,0,0,0,0,0,0,2,193,206.2,172.1,303.0,68.2,255,108,185,111,125,72,219,103,,,,,,
362,,,148225,0,0,0,0,0,4,2.7,,0,Anthony,0.0,345,False,,,70,148225.jpg,1.8,Martial,6.7,False,,a,14,1,14,0,0,0,0,0.0,2.0,Martial,207,1,0,0,3,0,0,0,0,0,0,2,40,40.4,17.5,91.0,14.6,346,34,323,36,255,34,328,34,,,,,,
363,,,488404,0,0,0,0,0,3,1.5,,0,Facundo,0.0,347,False,,,45,488404.jpg,0.0,Pellistri Rebollo,0.2,False,,a,14,1,0,0,0,0,0,0.0,0.0,Pellistri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,469,188,465,189,457,189,470,189,,,,,,
364,,,21205,0,0,0,0,0,1,1.5,,0,Tom,0.0,348,False,,,40,21205.jpg,0.0,Heaton,0.6,False,,a,14,1,0,0,0,0,0,0.0,0.0,Heaton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,386,35,368,16,348,4,388,35,,,,,,
365,,,222690,0,0,0,0,0,2,2.3,,0,Tyrell,0.0,504,False,,,45,222690.jpg,0.0,Malacia,2.8,False,,a,14,1,0,0,0,0,0,0.0,0.0,Malacia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,445,177,442,177,433,177,448,177,,,,,,
366,,,80607,0,0,0,0,0,3,2.8,,0,Christian,0.0,519,False,,,65,80607.jpg,3.9,Eriksen,3.1,False,,a,14,1,43,0,0,0,0,0.0,6.6,Eriksen,938,1,4,4,10,0,0,0,1,0,0,2,221,285.6,482.4,192.0,95.8,214,90,65,47,186,102,153,84,,,,,,
367,,,50232,0,0,0,0,0,3,2.0,,0,Jonjo,0.0,349,False,,,50,50232.jpg,2.6,Shelvey,0.2,False,,a,15,4,63,0,0,0,0,0.0,12.6,Shelvey,1981,2,1,6,30,0,0,0,5,1,0,6,292,320.8,246.7,156.0,72.6,200,84,143,92,203,108,208,98,5.0,,3.0,,,
368,,,56983,0,0,0,0,0,2,2.3,,0,Matt,0.0,350,False,,,45,56983.jpg,1.1,Ritchie,0.1,False,,a,15,4,20,0,0,0,0,0.0,4.4,Ritchie,1333,0,2,0,37,0,0,0,5,0,0,0,207,226.0,420.4,92.0,74.0,247,96,84,16,254,91,204,68,,,,,,
369,,,57145,0,0,0,0,0,2,2.3,,0,Federico,0.0,351,False,,,45,57145.jpg,1.6,Fernández,0.1,False,,a,15,4,11,0,0,0,0,0.0,2.4,Fernández,521,0,1,0,12,0,0,0,0,0,0,0,91,129.4,13.8,69.0,21.2,301,121,327,128,270,98,316,121,,,,,,
370,0.0,,58845,0,0,0,0,0,2,0.0,,0,Ciaran,0.0,352,False,Joined Sheffield United on loan - Expected back 01 Jul,2022-07-13T23:30:04.924214Z,45,58845.jpg,1.1,Clark,0.0,False,,u,15,4,14,0,0,0,0,0.0,3.1,Clark,1012,0,1,0,27,0,0,0,2,1,0,1,131,189.2,49.9,95.0,33.1,266,109,282,108,252,90,288,106,,,,,,
371,,,59735,0,0,0,0,0,1,1.5,,0,Karl,0.0,353,False,,,40,59735.jpg,2.5,Darlow,4.2,False,,a,15,4,20,0,0,0,0,0.0,5.0,Darlow,720,0,0,0,15,0,0,0,1,0,24,3,110,157.0,0.0,0.0,15.8,288,20,372,20,352,8,324,20,,,,,,
372,,,60689,0,0,0,0,0,4,2.3,,0,Chris,0.0,354,False,,,60,60689.jpg,2.7,Wood,1.7,False,,a,15,4,91,0,0,0,0,0.0,15.2,Wood,2694,5,0,6,41,0,0,0,1,0,0,8,228,274.8,265.4,784.0,130.5,221,23,137,15,33,12,82,16,,,,,2.0,
373,,,67089,0,0,0,0,0,1,2.7,,0,Martin,0.0,355,False,,,45,67089.jpg,3.7,Dubravka,1.5,False,,a,15,4,96,0,0,0,0,0.0,21.3,Dubravka,2340,0,0,8,35,0,0,0,1,0,73,9,465,590.8,20.0,0.0,61.1,79,15,318,6,395,26,231,14,,,,,,
374,,,75115,0,0,0,0,0,4,2.9,,0,Callum,0.0,356,False,,,75,75115.jpg,4.2,Wilson,3.1,False,,a,15,4,75,0,0,0,0,0.0,10.0,Wilson,1386,8,0,3,32,0,0,0,4,0,0,14,220,319.8,127.3,494.0,92.4,203,19,219,28,68,25,161,25,,,,,1.0,
375,,,77794,0,0,0,0,0,2,2.8,,0,Kieran,0.0,357,False,,,50,77794.jpg,4.7,Trippier,15.9,False,,a,15,4,28,0,0,0,0,0.0,5.6,Trippier,429,2,0,1,5,0,0,0,0,0,0,3,101,164.8,128.3,14.0,30.8,281,117,218,67,317,127,295,108,1.0,,1.0,,,
376,,,78916,0,0,0,0,0,2,2.3,,0,Dan,0.0,358,False,,,45,78916.jpg,3.2,Burn,1.4,False,,a,15,4,92,0,0,0,0,0.0,20.4,Burn,2461,1,1,9,30,0,0,0,8,0,0,6,454,594.0,83.8,264.0,94.0,76,28,250,82,146,31,155,45,,,,,,
377,,,90105,0,0,0,0,0,3,2.5,,0,Ryan,0.0,359,False,,,55,90105.jpg,2.9,Fraser,0.3,False,,a,15,4,78,0,0,0,0,0.0,14.2,Fraser,1459,2,5,5,23,0,0,0,3,0,0,8,263,250.2,428.1,324.0,99.2,235,98,80,57,115,66,142,81,2.0,,,,,
378,,,101148,0,0,0,0,0,2,2.3,,0,Jamaal,0.0,360,False,,,45,101148.jpg,1.8,Lascelles,0.2,False,,a,15,4,47,0,0,0,0,0.0,10.4,Lascelles,2055,1,1,3,44,2,0,0,5,0,0,2,284,418.4,46.4,280.0,74.2,151,62,287,111,139,28,203,67,,,,,,
379,0.0,,104547,0,0,0,0,0,4,0.0,,0,Dwight,0.0,361,False,Transferred to Stoke City - Unknown return date,2022-07-22T22:30:04.833252Z,45,104547.jpg,0.9,Gayle,1.7,False,,n,15,4,7,0,0,0,0,0.0,1.6,Gayle,34,0,0,0,0,0,0,0,1,0,0,0,22,4.2,24.2,13.0,4.1,377,37,312,35,318,38,359,37,,,,,,
380,,,106618,0,0,0,0,0,2,1.5,,0,Paul,0.0,362,False,,,40,106618.jpg,2.3,Dummett,0.5,False,,a,15,4,7,0,0,0,0,0.0,1.8,Dummett,197,0,0,1,1,0,0,0,2,0,0,0,28,24.2,1.9,0.0,2.6,356,139,352,138,358,141,367,140,,,,,,
381,,,109528,0,0,0,0,0,2,2.3,,0,Javier,0.0,363,False,,,45,109528.jpg,2.0,Manquillo Gaitán,0.1,False,,a,15,4,38,0,0,0,0,0.0,8.4,Manquillo,1258,1,3,1,27,0,0,0,5,0,0,0,206,244.2,65.4,64.0,37.7,240,94,265,92,278,105,278,104,,,,,,
382,,,111773,0,0,0,0,0,2,2.3,,0,Emil,0.0,364,False,,,45,111773.jpg,2.9,Krafth,0.1,False,,a,15,4,58,0,0,0,0,0.0,12.9,Krafth,1636,0,1,6,20,0,0,0,5,0,0,3,262,270.4,102.7,54.0,42.9,224,88,236,74,287,110,270,98,,,,,,
383,,,114243,0,0,0,0,0,3,1.5,,0,Jacob,0.0,365,False,,,45,114243.jpg,1.9,Murphy,8.3,False,,a,15,4,62,0,0,0,0,0.0,13.8,Murphy,1457,1,4,2,35,0,0,0,4,0,0,0,215,267.8,282.0,281.0,82.8,225,95,131,85,138,79,177,89,4.0,,,,,
384,,,119471,0,0,0,0,0,2,2.3,,0,Fabian,0.0,366,False,,,45,119471.jpg,3.5,Schär,0.7,False,,a,15,4,88,0,0,0,0,0.0,19.6,Schär,2158,2,2,6,32,0,0,0,4,0,0,10,383,465.2,115.9,234.0,81.7,125,48,230,72,159,38,182,54,,,2.0,,4.0,
385,,,169359,0,0,0,0,0,2,2.8,,0,Matt,0.0,367,False,,,50,169359.jpg,3.1,Targett,1.4,False,,a,15,4,101,0,0,0,0,0.0,20.2,Targett,2871,1,2,9,47,1,0,0,3,0,0,7,530,587.4,635.1,184.0,140.7,82,32,33,8,191,56,69,11,3.0,,,,,
386,,,170137,0,0,0,0,0,3,2.8,,0,Allan,0.0,368,False,,,65,170137.jpg,3.3,Saint-Maximin,7.5,False,,a,15,4,116,0,0,0,0,0.0,17.8,Saint-Maximin,2804,5,7,9,54,0,0,0,6,0,0,15,394,575.8,671.5,862.0,211.3,88,30,26,18,26,16,26,17,,,,,,
387,,,179018,0,0,0,0,0,3,2.0,,0,Miguel,0.0,369,False,,,50,179018.jpg,2.0,Almirón Rejala,0.4,False,,a,15,4,59,0,0,0,0,0.0,11.8,Almirón,1706,1,0,6,32,0,0,0,2,0,0,0,228,227.2,240.9,347.0,81.8,246,105,150,96,109,64,181,91,,,,,,
388,,,180135,0,0,0,0,0,3,1.5,,0,Sean,0.0,370,False,,,45,180135.jpg,2.0,Longstaff,1.2,False,,a,15,4,48,0,0,0,0,0.0,10.7,S.Longstaff,1458,1,1,2,29,0,0,0,1,0,0,1,206,246.0,116.6,93.0,45.7,237,99,229,129,253,130,267,121,,,,,,
389,,,180974,0,0,0,0,0,3,2.6,,0,Joelinton Cássio,0.0,371,False,,,60,180974.jpg,2.4,Apolinário de Lira,0.6,False,,a,15,4,83,0,0,0,0,0.0,13.8,Joelinton,2554,4,2,7,46,0,0,0,8,0,0,7,323,529.6,386.6,583.0,149.5,103,38,92,66,52,31,61,40,,,,,3.0,
390,,,194799,0,0,0,0,0,2,2.3,,0,Jamal,0.0,372,False,,,45,194799.jpg,2.0,Lewis,0.1,False,,a,15,4,10,0,0,0,0,0.0,2.2,Lewis,261,0,0,1,4,0,0,0,1,0,0,0,39,39.4,13.8,2.0,5.6,347,135,328,129,338,138,353,136,,,,,,
391,,,200089,0,0,0,0,0,3,2.0,,0,Joe,0.0,373,False,,,50,200089.jpg,2.7,Willock,0.8,False,,a,15,4,79,0,0,0,0,0.0,15.8,Willock,2037,2,3,6,37,0,0,0,0,0,0,3,248,320.4,243.2,449.0,101.3,202,85,146,95,79,45,136,78,,,,,5.0,
392,,,208706,0,0,0,0,0,3,2.6,,0,Bruno,0.0,374,False,,,60,208706.jpg,3.9,Guimarães Rodriguez Moura,17.7,False,,a,15,4,67,0,0,0,0,0.0,11.2,Bruno Guimarães,1031,5,1,4,13,0,0,0,4,0,0,11,245,407.6,190.9,323.0,92.3,158,60,173,106,117,68,162,85,,,,,,
393,0.0,,83314,0,0,0,0,0,3,0.0,,0,Jeff,0.0,375,False,Joined Reading on loan - Expected back 01 Jul,2022-07-13T23:30:04.947320Z,45,83314.jpg,2.7,Hendrick,0.0,False,,u,15,4,8,0,0,0,0,0.0,1.8,Hendrick,69,1,0,0,3,0,0,0,0,0,0,0,25,38.8,12.1,9.0,6.0,348,152,333,158,321,154,352,156,,,,,,
394,,,98747,0,0,0,0,0,1,3.6,,0,Nick,0.0,376,False,,,50,98747.jpg,3.6,Pope,5.0,False,,a,15,4,130,0,0,0,0,0.0,26.0,Pope,3240,0,0,9,47,0,0,0,1,0,120,12,683,902.8,20.0,0.0,92.4,12,6,319,7,468,45,160,5,,,,,,
395,,,220237,0,0,0,0,0,2,2.3,,0,Sven,0.0,377,False,,,45,220237.jpg,0.0,Botman,3.5,False,,a,15,4,0,0,0,0,0,0.0,0.0,Botman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,442,175,439,175,430,175,445,175,,,,,,
396,,,215136,0,0,0,0,0,2,0.5,,0,Neco,0.0,295,False,,,40,215136.jpg,4.0,Williams,23.7,False,,a,16,17,4,0,0,0,0,0.0,1.0,N.Williams,7,0,1,0,0,0,0,0,0,0,0,0,17,18.2,11.1,2.0,3.1,365,141,336,132,334,135,364,139,,,,,,
397,,,48615,0,0,0,0,0,3,0.5,,0,Harry,0.0,378,False,,,45,48615.jpg,0.0,Arter,0.4,False,,a,16,17,0,0,0,0,0,0.0,0.0,Arter,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,412,169,405,171,389,167,415,170,,,,,,
398,,,56917,0,0,0,0,0,2,1.3,,0,Steve,0.0,379,False,,,45,56917.jpg,0.0,Cook,0.3,False,,a,16,17,0,0,0,0,0,0.0,0.0,Cook,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,414,161,407,161,391,161,417,161,,,,,,
399,,,57647,0,0,0,0,0,4,0.5,,0,Lyle,0.0,380,False,,,45,57647.jpg,0.0,Taylor,11.9,False,,a,16,17,0,0,0,0,0,0.0,0.0,Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,415,40,408,40,392,40,418,42,,,,,,
400,,,58771,0,0,0,0,0,3,0.5,,0,Jack,0.0,381,False,,,45,58771.jpg,0.0,Colback,3.8,False,,a,16,17,0,0,0,0,0,0.0,0.0,Colback,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,416,170,409,172,394,168,419,171,3.0,,,,,
401,0.0,,102836,0,0,0,0,0,1,0.0,,0,Brice,0.0,382,False,Transferred to RC Lens,2022-07-06T13:30:03.861018Z,45,102836.jpg,0.0,Samba,0.0,False,,u,16,17,0,0,0,0,0,0.0,0.0,Samba,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,421,47,416,40,402,30,424,47,,,,,,
402,,,166325,0,0,0,0,0,3,0.5,,0,Carlos,0.0,383,False,,,45,166325.jpg,0.0,Ribeiro Dias,0.6,False,,a,16,17,0,0,0,0,0,0.0,0.0,Cafú,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,431,175,428,177,417,174,434,176,2.0,,,,,
403,,,168172,0,0,0,0,0,3,1.0,,0,Joe,0.0,384,False,,,50,168172.jpg,0.0,Lolley,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,Lolley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,483,200,482,201,478,201,484,201,4.0,,1.0,,,
404,,,168281,0,0,0,0,0,2,1.3,,0,Scott,0.0,385,False,,,45,168281.jpg,0.0,McKenna,0.2,False,,a,16,17,0,0,0,0,0,0.0,0.0,McKenna,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,433,169,430,169,419,169,436,169,,,,,,
405,,,173399,0,0,0,0,0,2,0.5,,0,Mohamed,0.0,386,False,,,40,173399.jpg,0.0,Dräger,0.9,False,,a,16,17,0,0,0,0,0,0.0,0.0,Dräger,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,393,147,382,146,364,144,395,146,,,,,,
406,25.0,,204968,0,0,0,0,0,3,0.3,,0,Ryan,0.0,387,False,Knee injury - 25% chance of playing,2022-07-13T11:30:05.295471Z,50,204968.jpg,0.0,Yates,0.1,False,,d,16,17,0,0,0,0,0,0.0,0.0,Yates,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,486,202,485,203,481,203,487,203,,,,,,
407,,,208912,0,0,0,0,0,2,1.3,,0,Joe,0.0,388,False,,,45,208912.jpg,0.0,Worrall,0.2,False,,a,16,17,0,0,0,0,0,0.0,0.0,Worrall,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,441,174,438,174,428,174,444,174,,,,,,
